id,SalePrice
2312,178558.9625564553
2313,178252.67181246614
2314,170081.80317345064
2315,173322.24884854184
2316,176195.77335303256
2317,184055.8962054122
2318,182419.7336100359
2319,177586.39354083122
2320,183441.02889154546
2321,234704.26290217202
2322,177528.1520111896
2323,172294.17011297157
2324,171584.65650593326
2325,209292.58596812334
2326,169666.39354777563
2327,218659.63615711484
2328,228497.56562499277
2329,182768.6577801878
2330,177387.951344499
2331,345458.89622907713
2332,415098.9122030571
2333,318297.3266409643
2334,259758.40395377582
2335,261085.91665282607
2336,321817.11028937
2337,202982.89667464132
2338,283871.71183856926
2339,226957.9354367734
2340,407367.16208261123
2341,213662.98183725093
2342,235491.41994325345
2343,221825.0145155916
2344,222308.0546097956
2345,235335.45150715573
2346,214499.26331311275
2347,196356.32759906817
2348,232592.56326289012
2349,158753.9830313567
2350,282413.78524700634
2351,265757.80930802855
2352,245619.4995525136
2353,254772.72184843206
2354,122176.04286315707
2355,143206.15297692516
2356,153292.13255767844
2357,195555.3688225817
2358,198705.26318641534
2359,126750.85288731055
2360,112071.2690751501
2361,138158.98061592024
2362,280371.49168805935
2363,138902.546582785
2364,162544.25518599816
2365,219078.49176490464
2366,185062.32337994798
2367,225763.1033455977
2368,208560.54241881735
2369,214443.21990514864
2370,170397.10549500116
2371,171941.89883108993
2372,189343.38877467025
2373,258094.62534672327
2374,308138.5472440543
2375,260315.6319091114
2376,304412.08433696965
2377,357435.4929364953
2378,143786.71947278036
2379,186838.88475550213
2380,145499.82717850897
2381,165824.7484357795
2382,219046.5495881665
2383,208801.1111825467
2384,240050.40409401775
2385,160826.91683515965
2386,142879.6033553828
2387,140106.57078222782
2388,103875.37461060147
2389,131243.6349273104
2390,142752.6750027675
2391,140443.83088306198
2392,118412.7252563457
2393,162306.58351792183
2394,148357.14281357633
2395,181897.9680851453
2396,141152.6476906933
2397,230738.1985134872
2398,129090.72335426795
2399,62361.76690547718
2400,56845.94732359463
2401,107538.8252877212
2402,135971.40527009286
2403,141731.76904976042
2404,150071.0469031886
2405,161824.88418991622
2406,139771.09307057862
2407,129377.2047078504
2408,142619.3682592777
2409,131350.48848913366
2410,172487.03450639776
2411,119699.96795070471
2412,159101.52935766664
2413,135832.2976874395
2414,149260.09267056934
2415,137338.54467103834
2416,137425.97995102935
2417,135640.2773173408
2418,129719.69585496436
2419,128071.04248476375
2420,127289.40982637787
2421,140694.14002630193
2422,123816.71372925499
2423,130071.99207034103
2424,146027.02908367992
2425,185322.29034051546
2426,139542.5814408052
2427,144146.6184279688
2428,171704.34736951135
2429,110755.65995545597
2430,130607.79686159354
2431,102500.92314556913
2432,141686.84738300048
2433,142448.01454728458
2434,141662.5548595175
2435,159123.61226368893
2436,97711.64129103874
2437,105053.47973531818
2438,118055.89444280819
2439,111000.08147552608
2440,124663.2269229592
2441,90981.95873707406
2442,96347.59580470074
2443,118142.86032425422
2444,131633.9432662044
2445,87133.79441679874
2446,127915.04241850792
2447,202544.83901838
2448,141959.2470287786
2449,108654.19878602473
2450,153302.81741133693
2451,120526.77102091449
2452,205079.49185189928
2453,101305.56722138808
2454,127260.08923548857
2455,117085.89633297973
2456,129912.58561940026
2457,126767.03384103818
2458,118400.05063346073
2459,111441.61704499819
2460,133126.369597894
2461,124090.47295930331
2462,133959.8582127413
2463,123256.37810590937
2464,161069.05390231966
2465,140661.9739928061
2466,125149.87141456957
2467,137013.16961577343
2468,87172.50349030073
2469,84327.98077430887
2470,175703.09329807851
2471,232948.96571605498
2472,164158.0567371067
2473,109681.17250829989
2474,82581.63047776191
2475,218817.17555285394
2476,114907.97517648508
2477,126970.63129726966
2478,156930.4147160124
2479,101582.54759441593
2480,149611.78142122045
2481,122788.45678420982
2482,131373.2969267948
2483,112546.6849208967
2484,125666.5024071839
2485,123895.69990227226
2486,158961.84749516853
2487,171670.6579716268
2488,162134.3798141567
2489,169555.25654903834
2490,151418.91225048396
2491,96151.05034921877
2492,185404.65375544157
2493,157089.45346600737
2494,155352.32531586805
2495,104373.87740627887
2496,224900.31034222487
2497,165025.03651649915
2498,115275.61622878555
2499,96328.09904263727
2500,123863.66825113307
2501,142159.93786902865
2502,139421.9759560176
2503,101178.55987613593
2504,191598.644866928
2505,222568.39408919303
2506,253614.83707487606
2507,292678.7625650931
2508,256663.9762384101
2509,215686.38012659765
2510,219924.53622824472
2511,176669.39218332042
2512,199787.93410245996
2513,226102.30341500312
2514,270288.8441364237
2515,151160.34733271512
2516,171313.1219940138
2517,137002.8032763961
2518,146599.9140922511
2519,234343.3817701542
2520,190710.51933200515
2521,193916.2658050485
2522,228464.72845454072
2523,128828.7807024376
2524,131949.29588896187
2525,140449.2770496284
2526,139912.70760858274
2527,100808.73069295782
2528,125104.52908973156
2529,146691.91903696323
2530,125355.89861132955
2531,247048.15462155567
2532,236042.49267219467
2533,199577.91930532068
2534,230473.1528492416
2535,293600.2912753433
2536,239019.74316581906
2537,229311.97013003376
2538,185296.23316119006
2539,177269.16806321836
2540,175765.22868164512
2541,179528.3841071793
2542,146260.78907225194
2543,127938.79183453223
2544,125064.90999596297
2545,139281.35196803568
2546,139197.25956371587
2547,134250.72269281498
2548,144771.4306631751
2549,155981.85472212086
2550,570369.8352653313
2551,146507.46813031394
2552,123696.85136784737
2553,72018.97862973702
2554,112867.63288722807
2555,119226.68308258125
2556,99017.56087160311
2557,114828.74199589278
2558,157542.59904992516
2559,137121.7438499146
2560,131317.45184728695
2561,133921.94691777814
2562,132937.5857778701
2563,146299.03181863946
2564,191954.51335032936
2565,125774.5639348856
2566,141423.58297642623
2567,136549.56245842198
2568,197067.357841146
2569,191488.21953732308
2570,117980.18962541998
2571,164596.3634416041
2572,152312.13174172115
2573,212714.46352501347
2574,270617.208257803
2575,135705.52498592043
2576,116054.83121237882
2577,136907.31902497736
2578,88526.94195904749
2579,72415.50786853819
2580,127704.48956539365
2581,128112.54307722926
2582,123736.88821030997
2583,250983.8762393149
2584,174833.55697413368
2585,172112.0657706931
2586,213427.37443411723
2587,187200.94100626095
2588,146562.67295854233
2589,147905.45794184416
2590,207526.7437303915
2591,199946.88896703147
2592,204421.47342383134
2593,251140.39656105207
2594,183025.14970629525
2595,206894.36884482682
2596,316392.82756961265
2597,166093.5479425197
2598,268204.1448214432
2599,337583.7230965621
2600,145971.79101083297
2601,139862.26179325915
2602,85952.50190906593
2603,90392.61967028615
2604,92639.64383195202
2605,75496.24681976583
2606,152728.03154780588
2607,183292.7208632837
2608,196599.25096887889
2609,157737.03374448197
2610,117950.64087987014
2611,127885.07819476501
2612,148299.20681405423
2613,133637.81504141106
2614,125136.95768471039
2615,162852.87040113992
2616,154331.3322007384
2617,164721.69847265037
2618,221398.82416361402
2619,199039.48589076457
2620,184958.90706339033
2621,178260.78634162646
2622,178405.0006531773
2623,241720.84379890616
2624,265520.0199935056
2625,313369.5140718203
2626,159639.22414753385
2627,166256.86054639993
2628,456406.18174326915
2629,529296.1183964486
2630,345419.83119977015
2631,503522.0967071486
2632,456543.38955283514
2633,306437.7274215995
2634,432479.1721041061
2635,157964.652408357
2636,187432.72293051664
2637,178262.1374303842
2638,275414.6293488859
2639,184188.62769873088
2640,158700.81030561923
2641,94087.47172594279
2642,184390.3778301445
2643,113428.80683720532
2644,128230.87453868013
2645,105847.19101336798
2646,94658.25125636597
2647,105926.70339866349
2648,144487.41473615172
2649,142572.68917563517
2650,137082.11058949344
2651,143187.22445550765
2652,418144.70964313636
2653,267690.17518548685
2654,242146.3664140991
2655,394190.2600023827
2656,333687.80028723564
2657,355064.9622821013
2658,291390.19186362537
2659,308983.78992772347
2660,337686.5261144026
2661,374580.3651369299
2662,390524.4609217666
2663,266293.824929542
2664,264305.39493519726
2665,317810.91802722175
2666,281650.6408703233
2667,167176.02321612154
2668,179495.451838989
2669,175919.0069398581
2670,280203.1893556518
2671,183963.2661668975
2672,180989.97235373282
2673,197680.35906371812
2674,186589.86409664052
2675,158908.43558712862
2676,194799.49986365778
2677,186718.39937868694
2678,259584.43444498652
2679,276991.2047592686
2680,277605.19793474366
2681,418370.1737633119
2682,322138.14306483784
2683,490625.51452300505
2684,312821.7514229326
2685,327691.01338925416
2686,264085.4898876279
2687,314411.4154532428
2688,219057.70959932648
2689,207675.06887177724
2690,430244.5138027659
2691,191325.2204020045
2692,131886.9449084905
2693,201273.9431995048
2694,130289.26282192394
2695,193945.07526764538
2696,188152.14826398494
2697,179744.25588248018
2698,198778.46860108612
2699,177225.22494182896
2700,163414.35564979876
2701,152604.93119191853
2702,112370.86281456983
2703,139247.02407389844
2704,139770.33100371866
2705,121088.78770212513
2706,117032.18330454244
2707,122408.6086932482
2708,138548.30112738852
2709,116599.959928432
2710,126201.10715990131
2711,254447.17245778957
2712,390718.3453215825
2713,162724.51160930892
2714,149815.42324648713
2715,173584.97450723842
2716,140073.8456874895
2717,175539.98593722773
2718,218232.35367971388
2719,157281.50511253608
2720,175657.27730096824
2721,137260.28252062725
2722,149690.26422562686
2723,145981.3083651982
2724,130619.67912412572
2725,133790.48170236216
2726,148746.80455371193
2727,182674.56535131967
2728,176223.84102871924
2729,146965.42745524461
2730,149766.40211481968
2731,125386.5656200817
2732,130094.0160834069
2733,154580.33670180774
2734,151457.10494628505
